ID,Time,Distance
191178,18900,1568,3
234845,21123,1507,3
659383,17835,1244,3
450460,19845,1576,3
461118,20740,1732,3
1595904,21618,1504,3
1155666,17277,1384,3
1181952,15032,1316,3
522711,20666,1641,3
613971,18561,1800,3
1762673,17532,1517,3
1357059,19766,1275,3
1506038,17409,1463,3
1316634,9323,492,3
258843,18642,1488,3
1889880,17923,1586,3
1180630,21715,1941,3
14100,18315,1447,3
590879,5326,543,3
1521686,20500,1368,3
749425,19405,1330,3
1610283,19661,1432,3
221553,5463,471,3
1558970,19211,1317,3
1168991,17357,1199,3
1688096,17367,1224,3
1747039,20827,1405,3
1899215,17092,1119,3
119750,22022,1387,3
714788,14752,850,3
1545631,8546,683,3
408906,19023,1588,3
1142347,19765,1678,3
346215,21706,1564,3
1329931,17923,1586,3
1723050,18701,1379,3
600636,17705,2011,3
1430203,19546,1285,3
1142377,22576,1787,3
680789,21567,1419,3
322237,15916,1257,3
1506051,19620,1403,3
840358,19470,1936,3
1179621,18241,916,3
1749673,18364,1226,3
839308,21144,1581,3
1784014,19022,1588,3
28721,19610,1281,3
1521668,20194,1715,3
816686,16232,1861,3
2052295,20065,1252,3
928194,18727,1346,3
1417237,17348,1598,3
246860,18596,1293,3
1985807,20350,1521,3
143415,15255,1438,3
106485,19426,1212,3
601942,20593,1654,3
1810761,17901,1565,3
588529,14800,1418,3
1518067,16442,1228,3
1700399,20448,2245,3
1876532,18668,1171,3
702761,19940,1659,3
912624,18324,1789,3
912623,19961,1226,3
1685871,16341,1047,3
220284,17981,1218,3
977149,19657,1140,3
173232,19073,1701,3
413484,17315,1506,3
1562186,9381,722,3
1711044,16333,1207,3
1696511,22175,1356,3
1946214,19065,1818,3
520109,21760,1363,3
1673898,5429,468,3
373764,15357,1017,3
1923558,18997,1346,3
1026104,18459,1399,3
129113,20472,1614,3
129114,20505,2019,3
1890848,18418,1850,3
1156947,18233,1428,3
2052272,21368,1852,3
1960504,15910,1214,3
1807119,18071,1199,3
1557603,17622,1124,3
1910253,16846,1817,3
309261,16788,985,3
662929,18589,1506,3
1214638,18537,1218,3
1736353,18544,1396,3
1562191,17495,1688,3
1737684,17358,1317,3
827389,18379,1457,3
1215994,17539,1655,3
691481,18188,1469,3
588544,17347,1598,3
1378816,7104,803,3
1749640,20390,2219,3
246884,16677,1167,3
649981,20015,1167,3
896787,18792,1649,3
1202675,16542,1679,3
838026,18928,1852,3
826048,19719,1498,3
1143660,17346,1163,3
1951,21029,1688,3
1546991,20936,1577,3
677180,14311,1081,3
1243186,18813,1876,3
1252903,19888,1389,3
323527,19501,1330,3
1991681,20295,1509,3
1763939,18797,1419,3
882177,15213,1686,3
232274,20525,1530,3
1922244,15829,1226,3
244233,6292,568,3
786425,17072,1844,3
119769,18188,1469,3
1877850,19204,1613,3
245572,20490,1566,3
1473321,7869,528,3
293217,18994,1574,3
749491,20739,1732,3
1973863,19223,1768,3
372482,20147,2051,3
1588778,15545,844,3
437406,19203,1613,3
1971204,19610,1281,3
1461327,17973,1298,3
1690345,18819,1855,3
2027278,19452,1268,3
1334458,15693,1220,3
1264945,19046,1454,3
1412390,7029,733,3
1984523,19376,1099,3
1509959,18971,1262,3
384461,18198,1181,3
864382,16237,1226,3
1760095,17328,1195,3
590805,17550,1142,3
1322472,10437,1197,3
1214689,17347,1598,3
1340222,7869,528,3
565854,21085,1934,3
1096872,15326,1410,3
1588767,16771,1580,3
1706569,7777,511,3
1778195,20893,1117,3
823816,18757,994,3
539562,17561,1279,3
1980,18474,1138,3
1844105,18859,1467,3
178111,21584,1357,3
1537168,18255,1301,3
890649,17881,1736,3
130179,19280,1764,3
166128,20798,1538,3
1123214,19408,1444,3
610043,19746,1312,3
168789,19577,1522,3
911356,18198,1181,3
311504,17863,1776,3
1474620,17242,1019,3
1395391,19941,1659,3
1179694,17336,1557,3
1420804,17558,1987,3
775758,17454,1772,3
1605726,20133,1232,3
1136531,21526,1545,3
924677,18439,1634,3
1761397,17739,1164,3
15490,17347,1598,3
1706585,19634,1555,3
1310461,20371,1532,3
1599421,7841,571,3
2082005,20784,1529,3
27471,7028,733,3
610033,18188,1469,3
467295,19951,1718,3
1677351,19631,1761,3
1101852,19501,1808,3
1775944,19452,1268,3
1562101,19542,1283,3
69245,17744,1797,3
1153044,18659,1871,3
1635527,5409,509,3
1759070,17212,1568,3
1378878,15275,1024,3
947320,20593,1442,3
202450,20972,1424,3
1437652,18123,1482,3
691411,18832,1139,3
1365563,17954,1397,3
864342,19471,1677,3
15466,17430,1480,3
863011,17722,1366,3
494878,16308,1098,3
866988,21764,1960,3
132781,18494,1392,3
1212050,18634,1757,3
40410,8470,610,3
239721,18198,1525,3
1412369,17964,1779,3
625981,16841,1111,3
924693,17923,1586,3
689113,16585,1490,3
1760049,19617,2023,3
1193976,11919,1705,3
2027222,18314,1481,3
467272,18580,1452,3
102963,21368,1852,3
1412361,20995,1117,3
910050,18796,1419,3
1971223,18567,2166,3
1436347,7768,761,3
2070089,16224,1475,3
2027256,21864,1996,3
2030871,9957,1175,3
962936,19396,1534,3
167417,18486,1680,3
1165018,16395,1303,3
678435,20814,1850,3
1310438,17705,1642,3
1510967,15974,1598,3
1820141,19618,1519,3
1027483,5790,376,3
1154392,15412,1457,3
380913,18022,1109,3
1774650,16516,1104,3
1916403,16015,969,3
2042862,20685,1829,3
129173,18386,892,3
1279196,7857,710,3
509717,19349,1866,3
935358,20470,1617,3
793595,18707,1608,3
1448306,18879,1738,3
215789,15960,1228,3
516710,17634,1315,3
948459,15758,980,3
19103,20947,1038,3
179386,20309,1901,3
2054939,15911,1214,3
113536,15434,1556,3
2015331,8323,872,3
126850,14959,1328,3
1692922,17661,1672,3
1692925,15256,1208,3
948452,8889,1158,3
99250,18388,1756,3
770923,15639,908,3
33412,8806,644,3
1208846,19845,1582,3
202494,21030,1688,3
1250383,19637,1517,3
844016,15409,1374,3
1906865,18235,946,3
1680940,18665,1799,3
844017,15904,1041,3
516705,18011,1272,3
1436513,21741,1400,3
354785,18538,1885,3
1525009,21741,1400,3
443480,19186,1687,3
570247,20810,1561,3
617404,19568,1728,3
1827709,11255,1421,3
429192,17347,1598,3
884921,18847,1242,3
312905,8007,624,3
1972355,20212,1700,3
1539623,16628,1601,3
1389673,18347,1375,3
1930513,19383,1958,3
571588,17169,1300,3
1916216,18108,1858,3
166095,18214,1079,3
1449824,15320,1386,3
456790,17727,1759,3
835980,20810,1561,3
1755554,21436,1655,3
705064,18563,1287,3
481736,18246,1711,3
1856291,17902,1382,3
414954,19061,1284,3
630410,18681,1295,3
570267,15976,1212,3
835984,18347,1375,3
1931837,8515,629,3
1527648,15180,1434,3
1803738,10802,1154,3
178059,17613,1482,3
959101,12487,1191,3
782954,18384,1593,3
22713,18122,1732,3
238484,19204,1613,3
1813111,17490,1464,3
101592,20757,1857,3
816813,21683,1864,3
1641373,18715,1318,3
919935,20542,1552,3
1360829,19697,1472,3
618704,20718,1853,3
1208888,19150,1570,3
1491187,15535,1751,3
252780,17881,1736,3
1628396,20501,1243,3
819081,18978,1258,3
1653353,21340,1554,3
1010436,18540,1543,3
1106618,19823,1434,3
1218201,15977,1212,3
1997632,17430,1480,3
1346524,17513,1821,3
846631,16008,1107,3
541701,5177,472,3
1221844,18962,1059,3
782960,23258,1250,3
2030935,17298,1506,3
1539679,17448,1833,3
984103,17569,1267,3
252796,19591,1685,3
1954510,19841,1803,3
757916,19217,1431,3
1882540,15274,1024,3
249151,17326,1303,3
1971069,18962,1997,3
1539668,21485,1182,3
595512,20430,1480,3
502128,17447,1208,3
959137,20058,1374,3
986747,20211,1700,3
2091938,17702,1693,3
1743546,15721,1343,3
317768,19149,1498,3
389456,20940,1756,3
2078973,17718,1306,3
1436500,17563,1681,3
1605651,22681,2137,3
70408,18650,1467,3
2070119,16443,1228,3
1894509,17054,1646,3
748193,14212,1039,3
1220535,17932,1809,3
696249,16468,1292,3
986735,15702,1179,3
1467688,15911,1214,3
611287,5189,539,3
1375098,17666,1698,3
377475,19951,1718,3
2015300,19409,1614,3
905327,18498,1524,3
1233831,16609,1320,3
1045174,5710,513,3
2069118,18541,1545,3
1797386,18365,1226,3
870379,19855,1381,3
1207597,19637,1517,3
2089647,20211,1700,3
1876730,19765,1275,3
2076332,20472,1614,3
1571786,20542,1759,3
444736,19096,1741,3
1797389,16199,1331,3
1979842,19720,1497,3
1978512,18903,1467,3
904007,11731,1177,3
686826,20371,1427,3
841821,16322,985,3
919985,17854,998,3
361919,17968,1304,3
906672,7841,571,3
2057127,18930,1411,3
802229,17473,1430,3
533215,18826,1167,3
1696430,18908,1231,3
1643902,20022,1269,3
713519,18801,1454,3
547838,21530,1650,3
473285,18685,1401,3
19162,16518,1326,3
456708,19091,1153,3
1156938,17798,1834,3
444761,20627,1902,3
1749728,20692,1719,3
77892,17805,1863,3
661547,19528,1456,3
275440,17348,1598,3
1724426,20342,1923,3
972152,19402,1561,3
1629621,19705,1544,3
779318,21685,1104,3
417142,19846,1576,3
1479633,19738,1792,3
1453012,22601,1664,3
1428078,17613,1482,3
1863422,16856,1818,3
881043,19785,1402,3
1413839,18128,1260,3
660203,19367,1601,3
904030,17662,1476,3
960169,19204,1613,3
234929,16342,1663,3
206002,19210,1642,3
605486,17969,1304,3
660201,21416,1616,3
376187,21144,1581,3
1326004,17863,1776,3
136218,21526,1545,3
1372894,20745,1353,3
917355,18141,1282,3
1428027,19535,1721,3
1369240,16052,1317,3
1244573,20960,1483,3
206009,9097,902,3
1502313,19951,1718,3
871672,18659,1772,3
151843,19464,1600,3
662894,19259,1271,3
474586,16125,1019,3
685539,20686,1829,3
1135172,19368,1601,3
884972,18760,1338,3
1696476,19618,1519,3
587043,19766,1020,3
1455657,19980,1100,3
2047772,21479,1569,3
1630646,20472,1614,3
2022453,18581,1452,3
1912715,19872,1353,3
32116,19517,1391,3
1314006,18058,1462,3
884969,17877,1332,3
717052,18317,1331,3
1767592,21079,1598,3
1218278,19819,1519,3
1571736,20588,1683,3
163829,16933,1684,3
1147181,19432,1796,3
2090691,21274,1523,3
587055,19505,1682,3
943665,17407,1359,3
1046448,19059,1186,3
575073,21190,1478,3
1059756,19765,1678,3
2060713,20670,2014,3
485227,16481,1411,3
968918,16071,1578,3
1977202,17148,1196,3
2088376,19544,1220,3
1825154,20287,1554,3
756638,19782,1583,3
827532,18199,1181,3
1431688,19463,1721,3
757980,18122,1482,3
1316642,17906,1561,3
534574,17463,926,3
856067,20626,1902,3
1120951,20924,1667,3
827522,18543,1456,3
232309,7944,636,3
972182,19023,1588,3
1801196,18087,883,3
869366,19824,1904,3
1022480,22795,1366,3
1302010,20172,1800,3
1774782,18454,885,3
1574091,20811,1561,3
106322,19116,1686,3
1156879,18033,1497,3
487862,19585,1103,3
665055,9323,492,3
246988,19258,1271,3
1685710,17744,1797,3
552487,17544,1973,3
680685,19855,1381,3
1243283,17460,1379,3
1761460,19941,1659,3
1484161,19138,1136,3
232333,22751,1923,3
1953292,17707,1172,3
1155530,19365,1614,3
1760129,20674,1765,3
1648751,16174,1865,3
1798740,21074,1370,3
1850052,16053,1298,3
1732916,22330,1689,3
725559,16675,1580,3
41825,21930,2116,3
1898006,19593,1170,3
499838,19464,1820,3
613835,19951,1718,3
791077,20588,1683,3
120617,20122,1816,3
690012,15120,1284,3
120615,18677,1796,3
865742,15717,1105,3
246969,20214,2416,3
1991592,21291,1591,3
590785,15341,1792,3
1130268,20459,1152,3
1849090,18752,1516,3
1432988,18994,1574,3
678349,15013,1046,3
968967,20774,1957,3
1394108,19398,1380,3
419717,19229,1304,3
637839,18851,1592,3
1369183,15516,1509,3
1659439,20342,1923,3
1935406,3873,525,3
551143,17512,925,3
575148,16677,1167,3
220382,18797,2315,3
358241,21898,1643,3
1315406,19772,1622,3
197100,15370,1069,3
120607,17114,1625,3
540495,15574,1371,3
1003392,17348,1598,3
475855,18416,1347,3
737536,20484,1618,3
650800,19258,1271,3
218064,17498,1084,3
1486793,15405,1386,3
461226,20604,1453,3
1965255,20348,1270,3
1833519,21413,1287,3
1118561,18961,1369,3
1808503,16946,1608,3
840480,19354,1465,3
231019,17922,1586,3
346310,16754,1211,3
81090,21665,1468,3
1473470,20023,1269,3
564436,19639,1599,3
20098,5462,471,3
149493,19844,1582,3
1353612,21574,1727,3
163791,16250,1061,3
1807223,20905,2130,3
359592,17444,1437,3
412275,21030,1235,3
243048,10623,1021,3
491082,16660,1179,3
1646130,20553,1120,3
523977,17456,1644,3
1574042,18797,1419,3
870287,20211,1700,3
870289,18764,1392,3
637878,17443,1819,3
412282,18548,1639,3
121980,18733,1650,3
1063010,17563,1437,3
535955,21618,1504,3
713536,17670,1326,3
286181,17374,1211,3
243053,22795,1366,3
1588685,18929,2044,3
966340,18320,1676,3
1507270,18188,1469,3
1484109,15573,1371,3
1474780,19885,1577,3
1132882,9676,709,3
202508,20423,1479,3
1077662,21121,1566,3
1521578,20974,1670,3
1184040,19533,1610,3
487801,17863,1776,3
1462794,22140,1276,3
1334597,19332,1753,3
2010544,19848,1483,3
298175,20587,1683,3
1342989,18539,1885,3
786543,18188,1469,3
1459145,19571,1817,3
827497,19893,1306,3
1321277,18390,1141,3
2063022,16998,1036,3
231065,20666,1641,3
119648,18898,1783,3
28804,21420,1618,3
575123,17317,1193,3
577784,19137,1340,3
89827,17863,1776,3
145911,20579,1291,3
1281551,17696,1586,3
243033,17669,1010,3
53898,18747,1358,3
407716,10336,1060,3
69324,18902,1913,3
9103,16568,1556,3
1972410,20480,1240,3
1112410,18966,1533,3
1947452,15995,1121,3
14290,17102,1944,3
449513,22346,1436,3
823949,18598,1399,3
1112414,18897,1427,3
1612730,17277,1384,3
117066,17373,1064,3
383251,20043,1666,3
631684,17256,1141,3
611274,10986,1118,3
1959437,19827,1783,3
256389,20711,2004,3
1844215,15370,1069,3
1322595,17544,1973,3
157984,20239,1425,3
1729345,6292,568,3
40570,19840,1597,3
1095420,18544,1456,3
1377615,5089,553,3
1948796,16145,1469,3
69337,18406,1903,3
1895812,20407,1517,3
1333235,17782,1284,3
255071,18033,1085,3
1822890,20802,2078,3
1882507,22622,1366,3
348911,20995,1117,3
1549032,20235,1541,3
1071486,20832,1545,3
478052,21828,1786,3
2066984,20195,1264,3
590704,20787,1515,3
182931,16268,1400,3
69348,21228,1757,3
2010501,18952,930,3
736285,9003,768,3
1718690,18762,1074,3
2023808,19543,1500,3
736288,12165,1068,3
68027,19694,1817,3
463801,17922,1586,3
1009525,16185,1511,3
515472,18651,1467,3
1376303,17624,1324,3
84976,6730,747,3
1960404,20113,2326,3
793673,21323,2108,3
912572,19543,1036,3
809635,17345,1529,3
1807255,18782,1646,3
1808584,17532,1517,3
1706656,20588,1683,3
1731611,20676,1556,3
279070,21460,1418,3
1263770,18214,1079,3
201239,21605,1432,3
295951,6161,674,3
1390642,19023,1588,3
1509877,19886,1690,3
692637,18346,1513,3
833313,20811,1561,3
41879,20122,1628,3
1803705,19351,934,3
1492555,18091,1360,3
280057,17347,1598,3
281389,16145,1469,3
808354,16146,1469,3
502192,11299,714,3
1095464,18939,1185,3
1014080,18872,1132,3
974810,6763,502,3
353418,7357,1098,3
1887398,17448,1833,3
1154245,18951,1299,3
1039362,21384,1355,3
1462740,17723,1366,3
96972,18090,1360,3
1636747,22795,1366,3
792368,17697,1272,3
1898040,18265,1474,3
864454,18013,1000,3
1179533,16838,1140,3
750540,16958,1303,3
1887360,18612,1699,3
1534817,16585,1490,3
1610139,20669,1770,3
56079,18581,1452,3
1167555,17314,1450,3
1474703,19660,1263,3
1576656,17547,1439,3
737575,19705,2536,3
2083480,21887,1497,3
197146,18076,1170,3
2095479,19150,1570,3
538137,20624,1452,3
1323853,20312,1342,3
1015390,17677,1354,3
1322523,18567,2166,3
442091,21815,1853,3
255098,19435,1468,3
129051,18455,885,3
2042986,18011,1272,3
1634102,7260,450,3
1551364,18607,1258,3
197158,18823,1169,3
1481697,21377,1230,3
1481699,17923,1586,3
595416,18188,1469,3
1713825,18696,1455,3
871747,18387,892,3
870414,19951,1718,3
984430,21936,1901,3
270294,18352,1424,3
468434,17363,917,3
99371,17863,1776,3
605315,7881,850,3
1713815,17109,1556,3
1942851,16917,1649,3
2006984,21340,1554,3
545151,21169,1148,3
149853,15683,1428,3
148522,20501,1243,3
2084486,21573,1727,3
833459,20513,1652,3
961799,19694,1817,3
2083152,15835,2098,3
530908,20626,1902,3
186808,17339,1313,3
1454086,21368,1616,3
1995388,18407,1903,3
995104,19082,966,3
1339096,19952,1718,3
705173,20811,1561,3
2005669,20588,1683,3
1528847,17453,1772,3
1276675,20591,1601,3
819140,18924,1224,3
1939208,18240,1273,3
150855,18200,1233,3
684101,18416,1347,3
443149,20363,1229,3
1628253,15897,1617,3
521178,8879,1236,3
1581087,17540,1655,3
793703,14518,1604,3
883742,19894,1306,3
328117,18674,1443,3
729136,21486,1956,3
415925,18506,1713,3
732769,21860,1564,3
1160464,16344,1261,3
1412224,19132,1404,3
1109173,17008,1975,3
1147490,20941,1840,3
2004343,6763,502,3
1502246,19962,1827,3
1629590,17776,1568,3
1225068,18498,1524,3
2043905,19991,1697,3
1528850,16324,1444,3
2059488,4479,581,3
1045425,15397,1553,3
629314,17223,1305,3
1335508,21377,1525,3
731443,20593,1442,3
2083172,19116,1402,3
214139,21734,1919,3
1551209,18716,1318,3
6936,17117,1119,3
1022772,17256,1141,3
571405,21342,1503,3
295558,20146,2051,3
732739,20558,1611,3
1594339,8365,820,3
2061796,19717,1034,3
630304,18695,1455,3
1466013,16528,1219,3
2059479,17445,1438,3
1982027,20472,1614,3
1148774,16175,1865,3
943910,15558,1353,3
1401500,20211,1700,3
1583686,20434,1698,3
1604228,21461,1418,3
1882651,17494,1371,3
403947,17934,1484,3
365108,19841,1904,3
1996676,18299,1464,3
265730,19478,1845,3
1927235,19433,2098,3
624494,22029,1681,3
1984690,20133,1232,3
1825209,17489,1464,3
1716042,16917,1649,3
1642577,17923,1503,3
1401512,17346,1163,3
629339,22281,1419,3
69530,20170,1948,3
545196,14233,1806,3
1915282,16988,1256,3
1480300,17471,1353,3
697469,5790,376,3
240423,21545,1637,3
1541863,17862,1776,3
1667860,20588,1683,3
2080929,18829,1769,3
1388022,18835,988,3
858748,17900,1565,3
58897,17669,1010,3
1491083,17462,926,3
418150,15177,1347,3
252403,18209,1548,3
972476,18589,1506,3
162808,19052,1743,3
1401527,18859,1467,3
1642591,18721,1373,3
177052,19824,2063,3
354488,22706,1385,3
294250,20811,1561,3
1010782,19652,1636,3
184216,18050,1319,3
1646069,21707,1564,3
511781,14891,1044,3
1697657,18069,1857,3
1631809,21069,1761,3
815642,19890,1102,3
1862203,19623,1616,3
2092930,17652,1186,3
390112,5025,503,3
1467311,18198,1181,3
251134,20980,1171,3
1116330,7912,600,3
1849226,17679,1121,3
1571662,21597,1489,3
853917,20459,1152,3
1087254,17825,1577,3
1143968,19203,1613,3
1131984,19099,2544,3
392782,19610,1281,3
4343,7013,579,3
1696314,22822,2101,3
305418,20151,2058,3
983170,15790,1744,3
251150,19967,1432,3
928330,15503,1478,3
1155936,18886,1449,3
1116329,17196,1780,3
1851545,16363,1309,3
1360503,17442,1652,3
77985,10531,1162,3
474279,16567,1556,3
15715,18103,1621,3
1180904,21584,1357,3
15712,19110,1424,3
1736555,19031,2217,3
1838599,21678,1462,3
263101,18328,1420,3
287114,20444,1662,3
1431376,17564,1290,3
1939292,18751,1516,3
1596977,16792,1639,3
407415,20810,1561,3
353188,16923,1329,3
647120,18378,1695,3
522415,10745,1025,3
1233506,20770,1537,3
1361869,14425,1074,3
1196473,19371,1761,3
1711266,21485,1956,3
51389,17634,1315,3
89996,18442,1431,3
173575,15574,1371,3
798559,18757,994,3
659110,18524,1330,3
662758,18248,1467,3
1106999,17416,1598,3
1002336,20211,1700,3
1796183,19115,1686,3
184203,18479,1314,3
1455313,15100,1502,3
2092963,18364,1770,3
1862216,18467,1508,3
2091632,22559,1182,3
306727,20960,1532,3
1361849,22682,2137,3
462275,18187,1159,3
1057485,18259,804,3
210617,13672,1007,3
462283,18758,994,3
803659,17697,1586,3
1520054,7880,850,3
487563,17531,1517,3
1469947,19648,1517,3
895792,20809,1522,3
1629516,3883,746,3
172233,19921,1269,3
1686979,18198,1181,3
323275,18540,1543,3
1617541,18379,1457,3
1713869,17138,1707,3
105431,17704,2011,3
1305659,17117,1119,3
1207278,20211,1700,3
1750809,19929,1505,3
1528827,9822,884,3
365191,20317,1464,3
1544072,18235,1168,3
992928,17764,1768,3
953336,21060,1934,3
869478,18096,1106,3
980947,18001,1275,3
1288670,7899,871,3
1515514,20522,1720,3
1269504,18460,1633,3
323284,19547,1285,3
1671079,15692,1220,3
106773,17447,1833,3
510486,18188,1469,3
966656,16578,1630,3
1117699,19464,2050,3
2048749,20623,1452,3
717179,19427,1212,3
1544061,21478,1569,3
802388,16929,1343,3
1421988,17602,2010,3
766104,20359,1431,3
1749818,20650,1006,3
2009131,15701,1179,3
1571610,20588,1683,3
673451,17213,1705,3
564293,21331,1701,3
1257525,20960,1483,3
801052,18198,1181,3
2092979,20244,1873,3
474236,20138,2369,3
2048712,20631,1805,3
19249,17232,1408,3
1373881,19270,1238,3
407458,20657,1299,3
161556,21059,1569,3
162882,19059,1186,3
1909440,15816,1255,3
966620,18210,1548,3
1171139,19231,1312,3
2035400,19726,1648,3
1221593,19886,1690,3
1852869,4694,539,3
1741074,21548,1604,3
744780,19244,1278,3
1952264,18186,1159,3
1837235,21799,1700,3
546414,16122,1187,3
1599181,15319,1276,3
547746,17863,1776,3
1155913,21531,1650,3
1558676,18777,1584,3
1397828,11255,1421,3
1196426,18831,1578,3
1318949,18355,1059,3
148588,18200,1465,3
1143933,18203,1166,3
1361892,18832,1417,3
1880065,15312,1618,3
589598,14891,1044,3
890825,18900,1568,3
692554,16757,1389,3
724350,19747,1695,3
989326,17377,1896,3
523801,8546,683,3
40624,22104,1356,3
575013,17708,1580,3
1609038,19542,1283,3
1089957,19446,1373,3
1165232,15574,1371,3
1807303,21566,1818,3
1473153,20206,1592,3
1858909,9340,1189,3
1180872,18379,1641,3
1295850,20211,1700,3
1934406,18923,1224,3
1485127,18962,1059,3
876503,18234,1559,3
1761577,19016,1542,3
118662,17923,1586,3
991629,16143,1294,3
775927,16707,1352,3
1759251,21740,1873,3
1718705,20810,1561,3
1219287,17411,1670,3
735026,18265,1641,3
1976289,12816,1098,3
1797536,19204,1613,3
2022204,18182,1095,3
890800,17324,1626,3
